date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:50:06	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.62c.delayed	(from https://bossgiay.vn/products/puma-leadcat-suede-classic-black-372277-01)
00:50:07	294406/294406	---MCZ	200	added ('OK')	text/html	etag:W/%2282667d5b0988433c944c44ac842d380a%22	https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01?view=amp	E:/test_shoes_shop/bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01942b.html	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:50:09	3015/3015	---M--	200	added ('OK')	image/jpeg	etag:%22d5123a6eca96add163264ff9fa76f48e%22	http://product.hstatic.net/1000383440/product/dscf0778_98786753a25f4a90adb08b38898bad55_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0778_98786753a25f4a90adb08b38898bad55_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:50:10	4825/4825	---M--	200	added ('OK')	image/jpeg	etag:%22b432db6e6c6bdd3c02b03c731a25b30a%22	http://product.hstatic.net/1000383440/product/dscf0779_282e69ff1c6c433ca93bff1bc7b7453e_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0779_282e69ff1c6c433ca93bff1bc7b7453e_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:50:43	244187/244187	---M--	200	added ('OK')	image/jpeg	etag:%22e83f6432a1dfbb0bdef986fc9cad206d%22	http://product.hstatic.net/1000383440/product/dscf0778_98786753a25f4a90adb08b38898bad55_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0778_98786753a25f4a90adb08b38898bad55_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:50:44	3849/3849	---M--	200	added ('OK')	image/jpeg	etag:%22453e99ec077364b0b345d361ea455ff7%22	http://product.hstatic.net/1000383440/product/dscf0780_808162b6f6314e759d55609eb996321d_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0780_808162b6f6314e759d55609eb996321d_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:50:57	308128/308128	---M--	200	added ('OK')	image/jpeg	etag:%2276235828e1311e7ae81f51d24f3fc3e4%22	https://product.hstatic.net/1000383440/product/dscf0778_98786753a25f4a90adb08b38898bad55.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0778_98786753a25f4a90adb08b38898bad55.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:51:01	17527/17527	---M--	200	added ('OK')	image/jpeg	etag:%221f0ba24b955f001feded120a187077a9%22	http://product.hstatic.net/1000383440/product/d2890332-8017-49d7-be6f-7bfeb67dee28_37a6e4be6c464744b54bbe3e50124795_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/d2890332-8017-49d7-be6f-7bfeb67dee28_37a6e4be6c464744b54bbe3e50124795_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:51:01	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.637.delayed	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:51:08	155358/155358	---M--	200	added ('OK')	image/jpeg	etag:%2207ab442f36f4c0f0ad0d817d094ca4ed%22	http://product.hstatic.net/1000383440/product/d2890332-8017-49d7-be6f-7bfeb67dee28_37a6e4be6c464744b54bbe3e50124795_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/d2890332-8017-49d7-be6f-7bfeb67dee28_37a6e4be6c464744b54bbe3e50124795_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:51:14	418938/418938	---M--	200	added ('OK')	image/jpeg	etag:%225a14ca258d8336f73ff6723f4cfbb87b%22	http://product.hstatic.net/1000383440/product/dscf0779_282e69ff1c6c433ca93bff1bc7b7453e_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0779_282e69ff1c6c433ca93bff1bc7b7453e_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:51:14	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.63a.delayed	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:51:20	295400/295400	---MCZ	200	added ('OK')	text/html	etag:W/%22bc0527198d2d4f0d86c01f669008995e%22	https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01?view=amp	E:/test_shoes_shop/bossgiay.vn/products/puma-suede-p-uni-white-382078-01942b.html	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:51:24	503510/503510	---M--	200	added ('OK')	image/jpeg	etag:%22e916fdd4070a8e287bdbc693c468cc5d%22	http://product.hstatic.net/1000383440/product/dscf0780_808162b6f6314e759d55609eb996321d_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0780_808162b6f6314e759d55609eb996321d_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:52:18	423063/423063	---M--	200	added ('OK')	image/jpeg	etag:%22b7b9a0e2dd667727283ec0204b4917a0%22	http://product.hstatic.net/1000383440/product/dscf0785_d1c06a8f8f63410da44ef02750f2508e_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0785_d1c06a8f8f63410da44ef02750f2508e_master.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:52:18	522388/522388	---M--	200	added ('OK')	image/jpeg	etag:%223e713a8625c96b6d22539e25b7776624%22	https://product.hstatic.net/1000383440/product/dscf0779_282e69ff1c6c433ca93bff1bc7b7453e.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0779_282e69ff1c6c433ca93bff1bc7b7453e.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:52:20	3333/3333	---M--	200	added ('OK')	image/jpeg	etag:%22f2542f132f311cc5e29508faf5225e86%22	http://product.hstatic.net/1000383440/product/dscf0785_d1c06a8f8f63410da44ef02750f2508e_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0785_d1c06a8f8f63410da44ef02750f2508e_compact.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:52:23	10030/10030	---M--	200	added ('OK')	image/jpeg	etag:%221e34629e245cc3e5ff6726e24e56c850%22	http://product.hstatic.net/1000383440/product/dscf0786_fba82aafa31a40f597ed113130a0c959_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0786_fba82aafa31a40f597ed113130a0c959_compact.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:52:32	429717/429717	---M--	200	added ('OK')	image/jpeg	etag:%22ad92e9fbb1019c8af465c6b1d6d921f5%22	https://product.hstatic.net/1000383440/product/dscf0785_d1c06a8f8f63410da44ef02750f2508e.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0785_d1c06a8f8f63410da44ef02750f2508e.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:52:34	5513/5513	---M--	200	added ('OK')	image/jpeg	etag:%229a06dc2d4fd467d668752075a705b25e%22	http://product.hstatic.net/1000383440/product/dscf0784_91e7b9a59a2340a2b3c5c5aab0df328a_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0784_91e7b9a59a2340a2b3c5c5aab0df328a_compact.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:52:46	632319/632319	---M--	200	added ('OK')	image/jpeg	etag:%2292fb690f0bd492fb8501f2e3111b7000%22	https://product.hstatic.net/1000383440/product/dscf0780_808162b6f6314e759d55609eb996321d.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0780_808162b6f6314e759d55609eb996321d.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-mono-slippers-black-375101-01)
00:52:46	76798/76798	---M--	200	added ('OK')	image/jpeg	etag:%22800d4799858845da57ed9b59d960dabe%22	http://product.hstatic.net/1000383440/product/8dd7acbc-9f92-4470-9643-53e2c291a346_e62b5dda11ac4d04a0f6f72b81c25b9e_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/8dd7acbc-9f92-4470-9643-53e2c291a346_e62b5dda11ac4d04a0f6f72b81c25b9e_master.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:52:47	3622/3622	---M--	200	added ('OK')	image/jpeg	etag:%22fedeb9313ba7dbd060e15a63e736f592%22	http://product.hstatic.net/1000383440/product/8dd7acbc-9f92-4470-9643-53e2c291a346_e62b5dda11ac4d04a0f6f72b81c25b9e_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/8dd7acbc-9f92-4470-9643-53e2c291a346_e62b5dda11ac4d04a0f6f72b81c25b9e_compact.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:52:48	2430/2430	---M--	200	added ('OK')	image/jpeg	etag:%22904a4550b0b047674e8c41401c27d2b6%22	http://product.hstatic.net/1000383440/product/6eabc64d-d9fe-4dc5-8805-ea9386970746_d7445e8777874ce8a108342847ca92a6_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/6eabc64d-d9fe-4dc5-8805-ea9386970746_d7445e8777874ce8a108342847ca92a6_compact.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:52:48	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.647.delayed	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:52:51	24694/24694	---M--	200	added ('OK')	image/jpeg	etag:%22e1d2cac017be019dfdfbf9f104256d68%22	http://product.hstatic.net/1000383440/product/6eabc64d-d9fe-4dc5-8805-ea9386970746_d7445e8777874ce8a108342847ca92a6_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/6eabc64d-d9fe-4dc5-8805-ea9386970746_d7445e8777874ce8a108342847ca92a6_master.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:53:26	426049/426049	---M--	200	added ('OK')	image/jpeg	etag:%22957e098342ad72ddbc4ac82c79b63b91%22	http://product.hstatic.net/1000383440/product/dscf0784_91e7b9a59a2340a2b3c5c5aab0df328a_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0784_91e7b9a59a2340a2b3c5c5aab0df328a_master.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:53:41	583775/583775	---M--	200	added ('OK')	image/jpeg	etag:%22627cd2ae6c1f816a59b7621fa420d7c9%22	http://product.hstatic.net/1000383440/product/dscf0786_fba82aafa31a40f597ed113130a0c959_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0786_fba82aafa31a40f597ed113130a0c959_master.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:53:41	431223/431223	---M--	200	added ('OK')	image/jpeg	etag:%22fe1b0545e81d490a0803431b92261eb8%22	https://product.hstatic.net/1000383440/product/dscf0784_91e7b9a59a2340a2b3c5c5aab0df328a.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0784_91e7b9a59a2340a2b3c5c5aab0df328a.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:53:41	733494/733494	---M--	200	added ('OK')	image/jpeg	etag:%22b6504975be39cfbc2e0e326429b8ab8d%22	https://product.hstatic.net/1000383440/product/dscf0786_fba82aafa31a40f597ed113130a0c959.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0786_fba82aafa31a40f597ed113130a0c959.jpg	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:53:46	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.64b.delayed	(from https://bossgiay.vn/products/puma-suede-p-uni-white-382078-01)
00:53:46	298758/298758	---MCZ	200	added ('OK')	text/html	etag:W/%225cc0ca577fe848f8952103c4172af3ad%22	https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01?view=amp	E:/test_shoes_shop/bossgiay.vn/products/puma-leadcat-badges-black-372622-01942b.html	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:53:50	3482/3482	---M--	200	added ('OK')	image/jpeg	etag:%2283c64b9bba07d13895bbacae7d175275%22	http://product.hstatic.net/1000383440/product/dscf0773_4fbe9a54d342481abe540b2b43ad4102_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0773_4fbe9a54d342481abe540b2b43ad4102_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:53:52	7400/7400	---M--	200	added ('OK')	image/jpeg	etag:%2219e4802758197ca1ba7c01377bfe7ca5%22	http://product.hstatic.net/1000383440/product/dscf0776_38cdae72f5bd40f7a43c3f34a0e08e5c_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0776_38cdae72f5bd40f7a43c3f34a0e08e5c_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:54:39	301301/301301	---M--	200	added ('OK')	image/jpeg	etag:%227686554e621a0e635513b11933da12a5%22	http://product.hstatic.net/1000383440/product/dscf0777_7c69aa54f8aa488180d9719c309f5c1b_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0777_7c69aa54f8aa488180d9719c309f5c1b_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:54:40	3400/3400	---M--	200	added ('OK')	image/jpeg	etag:%22866a9f41e2d3e2da47cf7076e177911f%22	http://product.hstatic.net/1000383440/product/dscf0777_7c69aa54f8aa488180d9719c309f5c1b_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0777_7c69aa54f8aa488180d9719c309f5c1b_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:54:42	349852/349852	---M--	200	added ('OK')	image/jpeg	etag:%222e34f81947087d368a77cb7a95fd2d53%22	http://product.hstatic.net/1000383440/product/dscf0773_4fbe9a54d342481abe540b2b43ad4102_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0773_4fbe9a54d342481abe540b2b43ad4102_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:54:42	350494/350494	---M--	200	added ('OK')	image/jpeg	etag:%22590cf4e6ce48a196081b36d101662f41%22	https://product.hstatic.net/1000383440/product/dscf0773_4fbe9a54d342481abe540b2b43ad4102.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0773_4fbe9a54d342481abe540b2b43ad4102.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:54:43	6788/6788	---M--	200	added ('OK')	image/jpeg	etag:%220639d583fcbd211d8b5b66811af7c4c0%22	http://product.hstatic.net/1000383440/product/dscf0775_1b205cfd063941cb81701ab8f476310f_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0775_1b205cfd063941cb81701ab8f476310f_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:54:45	3095/3095	---M--	200	added ('OK')	image/jpeg	etag:%223156577c11f00330b6ab9ebdeafeb371%22	http://product.hstatic.net/1000383440/product/a617c4d9-d9b8-45a6-b058-63ca397e0eb7_30a1ab37fee741308928f005c8cb0f9a_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/a617c4d9-d9b8-45a6-b058-63ca397e0eb7_30a1ab37fee741308928f005c8cb0f9a_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:05	485843/485843	---M--	200	added ('OK')	image/jpeg	etag:%2263314c2ade10c739fa0d710c39d1b67f%22	http://product.hstatic.net/1000383440/product/dscf0776_38cdae72f5bd40f7a43c3f34a0e08e5c_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0776_38cdae72f5bd40f7a43c3f34a0e08e5c_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:07	133225/133225	---M--	200	added ('OK')	image/jpeg	etag:%22779c121bd03cd267d9a03b853342db12%22	http://product.hstatic.net/1000383440/product/30bf24d8-37a0-4239-bcb5-b1a9fbffe89a_33431a611ac74468b960b462e2505b02_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/30bf24d8-37a0-4239-bcb5-b1a9fbffe89a_33431a611ac74468b960b462e2505b02_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:07	7009/7009	---M--	200	added ('OK')	image/jpeg	etag:%227d40213ecad99812759fcc12eb899b37%22	http://product.hstatic.net/1000383440/product/30bf24d8-37a0-4239-bcb5-b1a9fbffe89a_33431a611ac74468b960b462e2505b02_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/30bf24d8-37a0-4239-bcb5-b1a9fbffe89a_33431a611ac74468b960b462e2505b02_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:08	149889/149889	---M--	200	added ('OK')	image/jpeg	etag:%22482fad4a7d8cb13c0f2d99f419f49c28%22	http://product.hstatic.net/1000383440/product/a617c4d9-d9b8-45a6-b058-63ca397e0eb7_30a1ab37fee741308928f005c8cb0f9a_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/a617c4d9-d9b8-45a6-b058-63ca397e0eb7_30a1ab37fee741308928f005c8cb0f9a_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:08	3470/3470	---M--	200	added ('OK')	image/jpeg	etag:%220ded4e6207a25ebfa2f5dd81b8bb791f%22	http://product.hstatic.net/1000383440/product/3d9e0067-be5b-411a-ade9-fc29f6c88b43_a78d2b040dfa43d88febc7fa824bb58f_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/3d9e0067-be5b-411a-ade9-fc29f6c88b43_a78d2b040dfa43d88febc7fa824bb58f_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:08	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.65c.delayed	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:17	69067/69067	---M--	200	added ('OK')	image/jpeg	etag:%22f531e570af5fe93b833427f30ad02431%22	http://product.hstatic.net/1000383440/product/3d9e0067-be5b-411a-ade9-fc29f6c88b43_a78d2b040dfa43d88febc7fa824bb58f_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/3d9e0067-be5b-411a-ade9-fc29f6c88b43_a78d2b040dfa43d88febc7fa824bb58f_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:43	215470/215470	---M--	200	added ('OK')	image/jpeg	etag:%22dd60f2e913f18c389392710aa0216fc4%22	https://product.hstatic.net/1000383440/product/dscf0777_7c69aa54f8aa488180d9719c309f5c1b.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0777_7c69aa54f8aa488180d9719c309f5c1b.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:58	598130/598130	---M--	200	added ('OK')	image/jpeg	etag:%22a96b44d0097665c0744d866b4a97f317%22	http://product.hstatic.net/1000383440/product/dscf0775_1b205cfd063941cb81701ab8f476310f_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0775_1b205cfd063941cb81701ab8f476310f_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:58	497799/497799	---M--	200	added ('OK')	image/jpeg	etag:%22d0ad7d88a578c9f052c20eb24973af26%22	https://product.hstatic.net/1000383440/product/dscf0776_38cdae72f5bd40f7a43c3f34a0e08e5c.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0776_38cdae72f5bd40f7a43c3f34a0e08e5c.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:58	201521/201521	---M--	200	added ('OK')	image/jpeg	etag:%22d874e1b57c960ab561cace0580cbefeb%22	https://product.hstatic.net/1000383440/product/a617c4d9-d9b8-45a6-b058-63ca397e0eb7_30a1ab37fee741308928f005c8cb0f9a.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/a617c4d9-d9b8-45a6-b058-63ca397e0eb7_30a1ab37fee741308928f005c8cb0f9a.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:55:59	747921/747921	---M--	200	added ('OK')	image/jpeg	etag:%22590e5d325a56927a16b65f4e83179997%22	https://product.hstatic.net/1000383440/product/dscf0775_1b205cfd063941cb81701ab8f476310f.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0775_1b205cfd063941cb81701ab8f476310f.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:56:00	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.662.delayed	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:56:00	226479/226479	---M--	200	added ('OK')	image/jpeg	etag:%2296caeb3390d29eadb5d7b2469c97dd1b%22	https://product.hstatic.net/1000383440/product/30bf24d8-37a0-4239-bcb5-b1a9fbffe89a_33431a611ac74468b960b462e2505b02.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/30bf24d8-37a0-4239-bcb5-b1a9fbffe89a_33431a611ac74468b960b462e2505b02.jpg	(from https://bossgiay.vn/products/puma-leadcat-badges-black-372622-01)
00:56:01	299365/299365	---MCZ	200	added ('OK')	text/html	etag:W/%220216ecc046274aed8652f9db82b8db54%22	https://bossgiay.vn/products/adidas-adicane-dash-grey-id7188?view=amp	E:/test_shoes_shop/bossgiay.vn/products/adidas-adicane-dash-grey-id7188942b.html	(from https://bossgiay.vn/products/adidas-adicane-dash-grey-id7188)
